"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.948102912E1,-9.309141541E-1,-1.494192810E0,-9.975256348E0,1.012941027E1
2.949107012E1,-4.375401306E-1,-1.397643585E0,-9.634115753E0,9.744795293E0
2.950111112E1,-6.441105652E-1,-1.550176392E0,-9.443562012E0,9.591599905E0
2.951115212E1,-7.831713867E-1,-2.201771393E0,-9.222771149E0,9.514234722E0
2.952119312E1,-6.743476868E-1,-1.830393677E0,-9.474547577E0,9.673269230E0
2.953123412E1,-6.388714600E-1,-1.819466400E0,-9.589658203E0,9.781623545E0
2.954127512E1,-3.607498169E-1,-1.452130280E0,-1.026011398E1,1.036864320E1
2.955131612E1,-8.237370300E-1,-1.169967041E0,-9.892628174E0,9.995571907E0
2.956135712E1,-5.394781494E-1,-1.678759003E0,-9.678722992E0,9.838035740E0
2.957139812E1,-9.698332214E-1,-1.519190826E0,-9.371112671E0,9.542864870E0
2.958143912E1,-2.418969727E-1,-1.986369324E0,-9.626631317E0,9.832406000E0
2.959148012E1,-6.364764404E-1,-1.569635925E0,-1.027762756E1,1.041626073E1
2.960152112E1,-7.526348877E-1,-1.754800873E0,-1.002540207E1,1.020560983E1
2.961156212E1,-2.180964661E-1,-1.409618683E0,-1.015623001E1,1.025590556E1
2.962160312E1,-4.315525818E-1,-1.791773987E0,-1.006686584E1,1.023418192E1
2.963164412E1,-8.675958252E-1,-1.984273682E0,-9.104666748E0,9.358686935E0
2.964168512E1,-4.231700134E-1,-1.979932709E0,-9.542206879E0,9.754635744E0
2.965172612E1,-3.263214111E-1,-1.803599396E0,-9.326505432E0,9.504901894E0
2.966176712E1,-6.195616150E-1,-1.805096283E0,-9.831704865E0,1.001522090E1
2.967180812E1,-7.857160950E-1,-1.680106201E0,-9.502389679E0,9.681710398E0
2.968184912E1,-4.869374084E-1,-1.959275665E0,-9.658515015E0,9.867258052E0
2.969189012E1,-3.911366272E-1,-1.424737244E0,-1.005908203E1,1.016700523E1
2.970193112E1,-1.056353302E0,-2.176324310E0,-1.004276596E1,1.033002507E1
2.971197212E1,-6.586303711E-3,-1.398841095E0,-9.657616882E0,9.758399645E0
2.972201312E1,-6.608757019E-1,-1.755699005E0,-9.515113220E0,9.698278986E0
2.973205412E1,-5.686674500E-1,-2.091600494E0,-9.558223572E0,9.800908792E0
2.974209512E1,-3.257226562E-1,-1.419198761E0,-9.810748444E0,9.918215837E0
2.975213612E1,-6.665638733E-1,-2.109563141E0,-9.771979065E0,1.001928834E1
2.976217712E1,-2.423460388E-1,-1.588197327E0,-9.903854828E0,1.003331664E1
2.977221812E1,-7.369175720E-1,-1.664239197E0,-9.653126221E0,9.823216655E0
2.978225913E1,-6.342311096E-1,-1.839824066E0,-9.263636169E0,9.465841578E0
2.979230012E1,-7.680528259E-1,-1.638492737E0,-9.753866730E0,9.920306435E0
2.980234112E1,-4.975653076E-1,-1.379531250E0,-9.266180878E0,9.381512978E0
2.981238212E1,-9.942324829E-1,-1.859133911E0,-9.859546967E0,1.008243738E1
2.982242212E1,-7.937992859E-1,-1.408870239E0,-9.592053223E0,9.727410636E0
2.983246312E1,-5.739065552E-1,-1.712738342E0,-9.621242523E0,9.789338540E0
2.984250412E1,-8.168513489E-1,-1.490899658E0,-9.977950745E0,1.012173547E1
2.985254512E1,-1.088237000E0,-1.579814758E0,-9.319170685E0,9.514568655E0
2.986258612E1,-6.111790466E-1,-1.503174133E0,-9.679471436E0,9.814542250E0
2.987262712E1,-7.731422424E-1,-1.495989075E0,-9.594148865E0,9.740812321E0
2.988266762E1,-1.012195129E0,-1.514101410E0,-9.732012177E0,9.900964754E0
2.989270862E1,-6.804849243E-1,-1.141675873E0,-9.732012177E0,9.822349237E0
2.990274962E1,-1.300944672E0,-1.926493835E0,-9.314979401E0,9.600660226E0
2.991279062E1,-7.707472229E-1,-1.380130005E0,-9.831255798E0,9.957529849E0
2.992283162E1,-1.334924011E0,-1.785037994E0,-9.436376953E0,9.696060682E0
2.993287262E1,-6.554869080E-1,-1.438807983E0,-9.698631592E0,9.826662010E0
2.994291362E1,-8.702902222E-1,-1.120569763E0,-9.647737427E0,9.751508556E0
2.995295462E1,-1.003363495E0,-1.833986206E0,-9.494755554E0,9.722171915E0
2.996299562E1,-6.008505249E-1,-1.215023346E0,-9.689500580E0,9.783850192E0
2.997303662E1,-1.125359802E0,-1.660197601E0,-9.506431274E0,9.715705138E0
2.998307762E1,-8.514294434E-1,-1.600022736E0,-9.331145782E0,9.505539778E0
2.999311862E1,-6.147715759E-1,-1.520837402E0,-9.922266541E0,1.005695102E1
3.000315962E1,-7.337741089E-1,-1.413809967E0,-9.350605316E0,9.485309844E0
3.001320062E1,-7.152127075E-1,-1.803150330E0,-9.808054047E0,9.998040033E0
3.002324162E1,-6.086343384E-1,-1.348246307E0,-9.454189911E0,9.569216830E0
3.003328262E1,-4.550537109E-1,-1.687740326E0,-9.175768890E0,9.340785621E0
3.004332362E1,-9.307644653E-1,-2.067201233E0,-9.299561462E0,9.571911346E0
3.005336462E1,-9.416917419E-1,-1.972747650E0,-8.932075653E0,9.195677903E0
3.006340562E1,-4.436773682E-1,-1.541494446E0,-9.494306488E0,9.628858210E0
3.007344662E1,-7.855664063E-1,-1.477128296E0,-9.448950806E0,9.595920691E0
3.008348762E1,-5.608836365E-1,-1.457369385E0,-9.220226440E0,9.351528837E0
3.009352862E1,-3.385958862E-1,-1.531165924E0,-9.330097961E0,9.460964234E0
3.010356962E1,-4.559518433E-1,-1.913021851E0,-9.317823486E0,9.523097144E0
3.011361062E1,-6.182144165E-1,-1.453627167E0,-9.179062042E0,9.313989531E0
3.012365162E1,-5.493576050E-1,-1.682501221E0,-9.040300598E0,9.211929170E0
3.013369262E1,-7.878117371E-1,-1.565893707E0,-8.915310516E0,9.086001983E0
3.014373362E1,-5.173242188E-1,-1.415606232E0,-9.529782715E0,9.648229057E0
3.015377462E1,-6.267466736E-1,-1.531914368E0,-9.641749878E0,9.782786604E0
3.016381562E1,-3.715274048E-1,-1.604513397E0,-9.638756104E0,9.778451568E0
3.017385662E1,-6.394702148E-1,-1.640438690E0,-9.208251343E0,9.375065549E0
3.018389762E1,-4.267625427E-1,-1.612746277E0,-8.707243195E0,8.865616779E0
3.019393862E1,-6.556365967E-1,-1.981728973E0,-9.167386322E0,9.402025369E0
3.020397962E1,-1.065184937E0,-1.502575378E0,-8.797505493E0,8.988239795E0
3.021402062E1,-5.388793945E-1,-1.664538574E0,-9.130862274E0,9.296973999E0
3.022406162E1,-3.411405945E-1,-1.384171600E0,-1.004815475E1,1.014877933E1
3.023410262E1,-7.562274170E-1,-1.304387512E0,-9.232500916E0,9.354805174E0
3.024414362E1,-5.824388123E-1,-1.819466400E0,-9.217532043E0,9.413426046E0
3.025418462E1,-6.620732117E-1,-1.707499237E0,-8.950038300E0,9.135484669E0
3.026422562E1,-6.574328613E-1,-1.875749359E0,-8.792116699E0,9.013987446E0
3.027426662E1,-8.539741516E-1,-1.621128845E0,-9.711804199E0,9.883140765E0
3.028430762E1,-1.020727386E0,-1.708097992E0,-9.092392273E0,9.307581877E0
3.029434863E1,-1.591191101E-1,-1.304686890E0,-9.572444000E0,9.662257030E0
3.030438962E1,-1.033450928E0,-1.674717407E0,-9.213490448E0,9.421311238E0
3.031443062E1,-6.969506836E-1,-1.619631958E0,-8.696315918E0,8.873266506E0
3.032447162E1,-4.231700134E-1,-1.640887756E0,-9.307345276E0,9.460352085E0
3.033451262E1,-9.488768005E-1,-1.943708038E0,-8.831784210E0,9.092787277E0
3.034455362E1,-6.930587769E-1,-1.450034637E0,-9.134903870E0,9.275203482E0
3.035459462E1,-7.313790894E-1,-1.193019104E0,-8.982071686E0,9.090424727E0
3.036463562E1,-1.022673340E0,-1.668879547E0,-9.259893951E0,9.464494476E0
3.037467662E1,-5.556445312E-1,-9.627978516E-1,-9.204060059E0,9.270946128E0
3.038471762E1,-7.030879211E-1,-1.817670135E0,-9.429491272E0,9.628788241E0
3.039475862E1,-6.120771790E-1,-1.513802032E0,-9.330846405E0,9.472641115E0
3.040479962E1,-7.927514648E-1,-1.783990173E0,-9.096733246E0,9.303850363E0
3.041484062E1,-4.026626587E-1,-1.113384705E0,-9.181157684E0,9.257182030E0
3.042488162E1,-7.321275330E-1,-1.593137054E0,-9.150022430E0,9.316491125E0
3.043492262E1,-7.890092468E-1,-1.210382996E0,-8.922046509E0,9.038278403E0
3.044496362E1,-4.631369019E-1,-1.500779114E0,-8.663085022E0,8.804310072E0
3.045500462E1,-2.754272461E-1,-1.835782471E0,-9.372609558E0,9.554672542E0
3.046504462E1,-6.767427063E-1,-1.347797241E0,-9.405690765E0,9.525836282E0
3.047508662E1,-9.051676941E-1,-1.588945770E0,-8.917555847E0,9.103124711E0
3.048512662E1,-6.026467896E-1,-1.688638458E0,-9.070986786E0,9.246484968E0
3.049516762E1,-5.246589661E-1,-1.210981750E0,-8.500373383E0,8.602214335E0
3.050520862E1,-4.504133606E-1,-1.509161682E0,-9.071136475E0,9.206843005E0
3.051524962E1,-7.888595581E-1,-1.553918610E0,-9.322912903E0,9.484390726E0
3.052529062E1,-6.279441833E-1,-1.954785004E0,-8.929231567E0,9.162241794E0
3.053533162E1,-1.341210938E-1,-1.447639618E0,-9.123677216E0,9.238784274E0
3.054537262E1,-8.391549683E-1,-1.903292084E0,-8.976383514E0,9.214236963E0
3.055541362E1,-7.150630188E-1,-1.714384918E0,-9.087153168E0,9.275062451E0
3.056545462E1,-5.424719238E-1,-1.315464478E0,-8.944649506E0,9.057123018E0
3.057549562E1,-4.294569397E-1,-1.687590637E0,-9.274563446E0,9.436626650E0
3.058553662E1,-4.778063965E-1,-1.204844513E0,-8.972042542E0,9.065180452E0
3.059557762E1,-7.815248108E-1,-2.246228943E0,-8.649613037E0,8.970626020E0
3.060561862E1,-4.620890808E-1,-1.760938110E0,-8.819659424E0,9.005599464E0
3.061565962E1,-8.475375366E-1,-1.666185150E0,-9.076824646E0,9.267320998E0
3.062570062E1,-7.295828247E-1,-1.684596863E0,-9.368567963E0,9.546738886E0
3.063574162E1,-4.972659302E-1,-1.287622375E0,-9.196425934E0,9.299435184E0
3.064578262E1,-7.463479614E-1,-1.613195343E0,-8.870403900E0,9.046739736E0
3.065582362E1,-4.701722717E-1,-1.357377319E0,-8.941356354E0,9.056013946E0
3.066586462E1,-8.574169922E-1,-1.971250763E0,-9.040749664E0,9.292800867E0
3.067590562E1,-5.673202515E-1,-1.620829468E0,-8.914562073E0,9.078455672E0
3.068594662E1,-7.069798279E-1,-1.515448608E0,-8.885372772E0,9.041363518E0
3.069598762E1,-6.132746887E-1,-1.699715424E0,-9.166338501E0,9.342745843E0
3.070602862E1,-7.131170654E-1,-9.996212769E-1,-9.141639862E0,9.223738831E0
3.071606962E1,-8.442443848E-1,-1.498384094E0,-8.922944641E0,9.087180231E0
3.072611062E1,-4.758604431E-1,-1.370250549E0,-9.100924530E0,9.215793890E0
3.073615162E1,-7.363188171E-1,-1.582209778E0,-8.773854675E0,8.945729654E0
3.074619262E1,-7.875123596E-1,-1.733694763E0,-8.971743164E0,9.171589211E0
3.075623362E1,-5.969586182E-1,-1.215771790E0,-8.994196472E0,9.095605027E0
3.076627462E1,-8.412506104E-1,-1.593436432E0,-8.963959351E0,9.143265800E0
3.077631563E1,-6.813830566E-1,-1.181942139E0,-8.785680084E0,8.890975460E0
3.078635662E1,-5.429209900E-1,-1.366208954E0,-8.624615021E0,8.749015623E0
3.079639762E1,-8.074209595E-1,-1.665736084E0,-9.071585541E0,9.258524155E0
3.080643862E1,-6.770420837E-1,-1.416055298E0,-8.706494751E0,8.846844038E0
3.081647962E1,-3.866459656E-1,-1.799857178E0,-9.089847565E0,9.274389991E0
3.082652062E1,-8.020321655E-1,-1.593286743E0,-8.654403076E0,8.836317720E0
3.083656162E1,-1.110540619E0,-1.825753326E0,-8.429271240E0,8.695935218E0
3.084660262E1,-3.987707520E-1,-1.462608490E0,-9.061257019E0,9.187198728E0
3.085664362E1,-7.436535645E-1,-1.274300079E0,-8.769214325E0,8.892467666E0
3.086668462E1,-2.495310974E-1,-1.496138763E0,-9.385632477E0,9.507407320E0
3.087672562E1,-8.235873413E-1,-1.746567993E0,-9.125024414E0,9.327103860E0
3.088676754E1,-6.872209167E-1,-1.358874207E0,-8.419391785E0,8.555990283E0
3.089680854E1,-4.180805969E-1,-1.461710358E0,-8.709189148E0,8.840891594E0
3.090684954E1,-9.228309631E-1,-1.423240356E0,-8.620423737E0,8.785723391E0
3.091689054E1,-7.888595581E-1,-1.352736969E0,-8.729995880E0,8.869330571E0
3.092693154E1,-7.915539551E-1,-1.294358368E0,-8.832532654E0,8.961894573E0
3.093697254E1,-4.766088867E-1,-1.660646667E0,-9.439370728E0,9.596177526E0
3.094701354E1,-8.690927124E-1,-1.026116180E0,-8.875942383E0,8.977226172E0
3.095705454E1,-4.902305603E-1,-1.776505737E0,-8.804241486E0,8.995052350E0
3.096709554E1,-7.797285461E-1,-1.506616974E0,-8.843459930E0,9.004701819E0
3.097713654E1,-6.762936401E-1,-1.517843628E0,-8.775650940E0,8.931588425E0
3.098717754E1,-6.713539124E-1,-1.429377594E0,-9.066196747E0,9.202703941E0
3.099721854E1,-5.620811462E-1,-1.740879822E0,-9.242679749E0,9.421981039E0
3.100725954E1,-8.415499878E-1,-1.639540558E0,-8.559500427E0,8.755646589E0
3.101730054E1,-5.899232483E-1,-1.556762695E0,-8.813073120E0,8.968934014E0
3.102734154E1,-4.584965515E-1,-1.382674713E0,-8.750353546E0,8.870777623E0
3.103738254E1,-7.352709961E-1,-1.437161407E0,-8.883726196E0,9.029210789E0
3.104742354E1,-9.008267212E-1,-1.517244873E0,-8.350235596E0,8.534632698E0
3.105746454E1,-3.168910217E-1,-1.643282776E0,-8.870104523E0,9.026602486E0
3.106750554E1,-3.555107117E-1,-1.634451141E0,-9.006620636E0,9.160624088E0
3.107754654E1,-1.057251434E0,-1.624871063E0,-8.574020233E0,8.790438529E0
3.108758754E1,-2.823129272E-1,-1.498234406E0,-9.191935272E0,9.317514742E0
3.109762854E1,-7.472460938E-1,-1.239572296E0,-8.629105682E0,8.749650340E0
3.110766954E1,-7.164102173E-1,-1.812880096E0,-8.714278564E0,8.929637660E0
3.111771054E1,-5.444178772E-1,-1.656455383E0,-9.020541687E0,9.187513678E0
3.112775154E1,-6.186634827E-1,-1.608554993E0,-8.818162537E0,8.984997729E0
3.113779254E1,-6.789880371E-1,-1.719025269E0,-9.098230133E0,9.284065068E0
3.114783354E1,-7.958949280E-1,-1.320553894E0,-8.556656342E0,8.694462552E0
3.115787454E1,-5.444178772E-1,-1.401236115E0,-8.745264130E0,8.873527944E0
3.116791554E1,-8.952882385E-1,-1.444645844E0,-8.572523346E0,8.739376360E0
3.117795654E1,-3.034190369E-1,-1.452579346E0,-8.587492218E0,8.714761756E0
3.118799754E1,-6.629713440E-1,-1.693877563E0,-9.344767456E0,9.520159190E0
3.119803854E1,-9.753717041E-1,-1.552272034E0,-8.913663940E0,9.100236440E0
3.120807954E1,-6.185137939E-1,-1.475781097E0,-8.870553589E0,9.013723433E0
3.121811954E1,-6.951544189E-1,-1.468146973E0,-9.074729004E0,9.218969666E0
3.122816054E1,-9.178912354E-1,-1.424138489E0,-8.847501526E0,9.008272754E0
3.123820154E1,-4.505630493E-1,-1.370998993E0,-9.149124298E0,9.262241668E0
3.124824254E1,-6.252497864E-1,-1.716181183E0,-8.863218842E0,9.049467574E0
3.125828354E1,-7.580236816E-1,-1.934277649E0,-8.829389191E0,9.070509545E0
3.126832454E1,-5.785469055E-1,-1.633553009E0,-8.791517944E0,8.960691922E0
3.127836554E1,-7.679031372E-1,-1.622176666E0,-8.762178955E0,8.944099307E0
3.128840654E1,-6.583309937E-1,-1.264420624E0,-8.925040283E0,9.038169243E0
3.129844754E1,-7.640112305E-1,-1.469344482E0,-8.627309418E0,8.784825221E0
3.130848854E1,-5.090913391E-1,-1.359622650E0,-8.513096924E0,8.636004109E0
3.131852954E1,-4.836442566E-1,-1.545236664E0,-8.486452332E0,8.639533627E0
3.132857054E1,-1.020428009E0,-1.597627716E0,-8.309819641E0,8.523308636E0
3.133861154E1,-6.343807983E-1,-1.486109619E0,-8.380023651E0,8.534386750E0
3.134865254E1,-6.747967529E-1,-1.105451202E0,-8.340356140E0,8.440314779E0
3.135869354E1,-7.818241882E-1,-1.327439575E0,-8.695567474E0,8.830981745E0
3.136873454E1,-6.120771790E-1,-9.877958679E-1,-8.558153229E0,8.636687203E0
3.137877554E1,-4.739144897E-1,-9.942324829E-1,-8.697663116E0,8.767122496E0
3.138881654E1,-5.364843750E-1,-1.582060089E0,-8.736133118E0,8.894422492E0
3.139885754E1,-6.572831726E-1,-1.339564362E0,-8.395890656E0,8.527451773E0
3.140889854E1,-7.262896729E-1,-1.639839935E0,-8.460107117E0,8.648120266E0
3.141893954E1,-7.484436035E-1,-1.436263275E0,-8.430618439E0,8.584774154E0
3.142898054E1,-2.836601257E-1,-1.359472961E0,-8.482261047E0,8.595195302E0
3.143902154E1,-6.448590088E-1,-1.276695099E0,-8.719817047E0,8.836345560E0
3.144906254E1,-6.291416931E-1,-1.674717407E0,-8.394393768E0,8.582910019E0
3.145910354E1,-3.373983765E-1,-1.371298370E0,-8.448730774E0,8.565941196E0
3.146914454E1,-3.688330078E-1,-1.630259857E0,-8.527317352E0,8.689587229E0
3.147918554E1,-5.415737915E-1,-1.496737518E0,-8.393645325E0,8.543231661E0
3.148922654E1,-2.484832764E-1,-1.591490479E0,-8.733738098E0,8.881034120E0
3.149926754E1,-5.487588501E-1,-1.502874756E0,-8.513096924E0,8.662135305E0
3.150930854E1,-5.843847656E-1,-1.753453674E0,-8.336314545E0,8.538749647E0
3.151934954E1,-3.983216858E-1,-1.394350433E0,-8.455317078E0,8.578767987E0
3.152939054E1,-6.586303711E-1,-1.692380676E0,-8.438252563E0,8.631457156E0
3.153943154E1,-5.887257385E-1,-1.402733002E0,-8.428822174E0,8.565004443E0
3.154947254E1,-7.041357422E-1,-1.683249664E0,-8.363408203E0,8.560124611E0
3.155951354E1,-4.105961609E-1,-1.379531250E0,-8.304730225E0,8.428537227E0
3.156955454E1,-4.059558105E-1,-1.560355225E0,-8.310418396E0,8.465374325E0
3.157959554E1,-7.204518127E-1,-1.677561493E0,-8.391250305E0,8.587569217E0
3.158963654E1,-5.099894714E-1,-1.716181183E0,-8.497080231E0,8.683647826E0
3.159967754E1,-6.227050781E-1,-1.368603973E0,-8.212671661E0,8.349180455E0
3.160971854E1,-6.237528992E-1,-1.725761261E0,-8.383616180E0,8.582094142E0
3.161975954E1,-6.015989685E-1,-1.428629150E0,-8.484207001E0,8.624654834E0
3.162980054E1,-6.262976074E-1,-1.361568604E0,-8.530311127E0,8.660965632E0
3.163984154E1,-5.547463989E-1,-1.537752228E0,-8.403973846E0,8.561495307E0
3.164988254E1,-5.089416504E-1,-1.448088684E0,-8.156987457E0,8.300146193E0
3.165992354E1,-6.228547668E-1,-1.681303711E0,-8.108338623E0,8.304208900E0
3.166996454E1,-5.676196289E-1,-1.460363159E0,-8.234975281E0,8.382700667E0
3.168000554E1,-5.884263611E-1,-1.562750244E0,-8.207731934E0,8.375875918E0
3.169004654E1,-6.554869080E-1,-1.149609375E0,-8.561147003E0,8.662823028E0
3.170008754E1,-6.959028625E-1,-1.588945770E0,-8.180039520E0,8.361942119E0
3.171012854E1,-7.258406067E-1,-1.087338867E0,-8.354426880E0,8.456098325E0
3.172016954E1,-8.472381592E-1,-1.563498688E0,-8.309071198E0,8.497235127E0
3.173021054E1,-8.590635681E-1,-1.178349609E0,-8.076604614E0,8.207194412E0
3.174025154E1,-7.429051208E-1,-1.737586670E0,-8.283025360E0,8.495859260E0
3.175029254E1,-5.821394348E-1,-1.264270935E0,-8.076604614E0,8.195657961E0
3.176033354E1,-2.993774414E-1,-1.777553558E0,-8.385113068E0,8.576680282E0
3.177037454E1,-8.024812317E-1,-1.045725403E0,-8.321046295E0,8.424804401E0
3.178041554E1,-6.972500610E-1,-1.094224548E0,-8.329279175E0,8.429731703E0
3.179045654E1,-6.752458191E-1,-1.436712341E0,-8.248746643E0,8.400114312E0
3.180049754E1,-6.445596313E-1,-1.442999268E0,-8.167016602E0,8.318525361E0
3.181053854E1,-7.167095947E-1,-1.467398529E0,-8.353678436E0,8.511807946E0
3.182057954E1,-6.050418091E-1,-1.258882141E0,-8.122109985E0,8.241330624E0
3.183062054E1,-7.487429810E-1,-1.494492188E0,-8.171357574E0,8.340575973E0
3.184066154E1,-6.785389709E-1,-1.254092102E0,-8.061036987E0,8.186176119E0
3.185070254E1,-6.873706055E-1,-1.464704132E0,-8.072413330E0,8.232963835E0
3.186074354E1,-5.779481506E-1,-1.210233307E0,-8.059091034E0,8.169922706E0
3.187078454E1,-6.258485413E-1,-1.927391968E0,-8.360863495E0,8.602939299E0
3.188082517E1,-5.248086548E-1,-1.119222565E0,-8.238567810E0,8.330791249E0
3.189086617E1,-8.364605713E-1,-1.865121460E0,-8.343499603E0,8.590246212E0
3.190090717E1,-7.408094788E-1,-1.092128906E0,-8.174201660E0,8.280043298E0
3.191094817E1,-8.149053955E-1,-1.508413239E0,-8.227041779E0,8.403784726E0
3.192098917E1,-7.132667542E-1,-1.416354675E0,-8.062982941E0,8.217451182E0
3.193103017E1,-6.319857788E-1,-1.471290436E0,-8.281678162E0,8.435063411E0
3.194107117E1,-4.182302856E-1,-1.440604248E0,-8.589587860E0,8.719591549E0
3.195111217E1,-7.141648865E-1,-1.361568604E0,-8.529562683E0,8.667026025E0
3.196115317E1,-8.936416626E-1,-1.509760437E0,-8.547076263E0,8.725278486E0
3.197119417E1,-6.857240295E-1,-1.351090393E0,-8.514743500E0,8.648498110E0
3.198123517E1,-6.933581543E-1,-1.639989624E0,-8.329728241E0,8.517903737E0
3.199127617E1,-5.834866333E-1,-1.543290710E0,-8.523425446E0,8.681646399E0
3.200131717E1,-6.444099426E-1,-1.489702148E0,-8.520431671E0,8.673651626E0
3.201135817E1,-5.287005615E-1,-1.445843353E0,-8.351433105E0,8.492138847E0
3.202139917E1,-4.466711426E-1,-1.385219421E0,-8.520132294E0,8.643552641E0
3.203144017E1,-6.694079590E-1,-1.465452576E0,-8.470285950E0,8.622146040E0
3.204148117E1,-6.063890076E-1,-1.493893433E0,-8.330626373E0,8.485208364E0
3.205152217E1,-6.054908752E-1,-1.512305145E0,-8.527916107E0,8.682110296E0
3.206156317E1,-7.918533325E-1,-1.753303986E0,-8.302185516E0,8.522170552E0
3.207160417E1,-5.046006775E-1,-1.259929962E0,-8.240214386E0,8.351238141E0
3.208164517E1,-5.930667114E-1,-1.598974915E0,-8.330925751E0,8.503691714E0
3.209168617E1,-8.896000671E-1,-1.295705566E0,-8.135731659E0,8.286155370E0
3.210172717E1,-4.402345276E-1,-1.222657471E0,-8.275690613E0,8.377096922E0
3.211176817E1,-5.295986938E-1,-1.286873932E0,-8.302933960E0,8.418742877E0
3.212180917E1,-6.867718506E-1,-1.594484253E0,-8.141270142E0,8.324320701E0
3.213185017E1,-5.146298218E-1,-1.566492462E0,-8.217012634E0,8.380813750E0
3.214189017E1,-4.432283020E-1,-1.386117554E0,-8.208630066E0,8.336628861E0
3.215193117E1,-3.929328918E-1,-1.418001251E0,-8.426127777E0,8.553639759E0
3.216197217E1,-5.598358154E-1,-1.233734436E0,-8.462053070E0,8.569822575E0
3.217201317E1,-6.982978821E-1,-1.550026703E0,-8.352929993E0,8.524179853E0
3.218205417E1,-5.465135193E-1,-1.241218872E0,-8.437953186E0,8.546248024E0
3.219209517E1,-4.629872131E-1,-1.568588104E0,-8.411458282E0,8.568982217E0
3.220213617E1,-4.602928162E-1,-1.187330933E0,-8.544531555E0,8.638902923E0
3.221217717E1,-6.514453125E-1,-1.487756195E0,-8.333470459E0,8.490260855E0
3.222221817E1,-7.917036438E-1,-1.556912384E0,-8.283474426E0,8.465619847E0
3.223225917E1,-8.123606873E-1,-1.534159698E0,-8.281229095E0,8.461225159E0
3.224230017E1,-7.429051208E-1,-1.723216553E0,-8.289162598E0,8.498917571E0
3.225234117E1,-5.884263611E-1,-1.586850128E0,-8.448281708E0,8.616136183E0
3.226238217E1,-5.930667114E-1,-1.235979767E0,-8.465196533E0,8.575484036E0
3.227242317E1,-7.146139526E-1,-1.380130005E0,-8.408165131E0,8.550594880E0
3.228246417E1,-8.376580811E-1,-1.362317047E0,-8.409662018E0,8.560373476E0
3.229250517E1,-8.303233337E-1,-1.548829193E0,-8.385113068E0,8.567288361E0
3.230254617E1,-6.234535217E-1,-1.500928802E0,-8.378526764E0,8.534705168E0
3.231258717E1,-4.342469788E-1,-1.653012543E0,-8.578959961E0,8.747546794E0
3.232262817E1,-5.840853882E-1,-1.591340790E0,-8.515791321E0,8.682869518E0
3.233266917E1,-7.680528259E-1,-1.483864288E0,-8.441845093E0,8.605609039E0
3.234271017E1,-7.767347717E-1,-1.647923126E0,-8.463549957E0,8.657404081E0
3.235275117E1,-6.494993591E-1,-1.237626343E0,-8.365054779E0,8.481020566E0
3.236279217E1,-3.460803223E-1,-1.493893433E0,-8.513396301E0,8.650399168E0
3.237283317E1,-6.336323547E-1,-1.421294403E0,-8.402926025E0,8.545802100E0
3.238287417E1,-6.173162842E-1,-1.802102509E0,-8.589887238E0,8.798568952E0
3.239291517E1,-7.137158203E-1,-1.375040588E0,-8.602311401E0,8.740702966E0
3.240295617E1,-7.948471069E-1,-1.679208069E0,-8.535699921E0,8.735542044E0
